,temp
20427,4.7
20428,2.5
20429,1.0
20430,2.2
20431,1.6
20432,-1.0
20433,1.4
20434,3.7
20435,2.0
20436,4.4
20437,5.3
20438,2.5
20439,-0.4
20440,-0.4
20441,0.6
20442,3.6
20443,1.5
20444,4.5
20445,4.5
20446,6.2
20447,0.8
20448,-0.9
20449,-2.3
20450,-4.1
20451,-3.5
20452,-5.1
20453,-3.6
20454,1.9
20455,0.9
20456,0.3
20457,-0.3
20458,0.2
20459,-1.4
20460,-2.1
20461,-5.8
20462,-7.3
20463,-5.3
20464,-1.4
20465,2.0
20466,0.0
20467,-2.5
20468,-5.5
20469,-6.1
20470,-3.5
20471,-2.1
20472,-3.2
20473,-1.0
20474,1.0
20475,-11.0
20476,-15.5
20477,-12.5
20478,-5.6
20479,-6.9
20480,-8.6
20481,-7.9
20482,-5.2
20483,-3.1
20484,-0.3
20485,-2.6
20486,-2.1
20487,-0.5
20488,-2.0
20489,-6.5
20490,-5.8
20491,2.8
20492,2.6
20493,1.3
20494,0.0
20495,-0.3
20496,-0.5
20497,-0.2
20498,-1.9
20499,1.1
20500,2.7
20501,3.1
20502,4.5
20503,3.4
20504,1.0
20505,1.2
20506,0.1
20507,-1.4
20508,-0.8
20509,-2.2
20510,-1.9
20511,-3.3
20512,-1.3
20513,0.0
20514,-0.6
20515,-0.7
20516,-1.3
20517,-0.4
20518,-2.5
20519,-0.8
20520,-1.5
20521,-0.9
20522,-0.3
20523,-2.8
20524,-3.5
20525,-4.6
20526,-3.7
20527,-1.4
20528,1.3
20529,1.0
20530,-0.9
20531,-0.2
20532,2.0
20533,0.7
20534,0.1
20535,0.7
20536,2.5
20537,2.8
20538,7.7
20539,12.3
20540,10.6
20541,7.6
20542,7.5
20543,10.9
20544,10.3
20545,9.6
20546,6.6
20547,3.5
20548,3.5
20549,4.2
20550,7.1
20551,9.3
20552,7.0
20553,5.1
20554,3.8
20555,4.9
20556,7.0
20557,7.5
20558,8.7
20559,10.6
20560,9.1
20561,9.4
20562,10.5
20563,12.8
20564,14.1
20565,11.1
20566,10.3
20567,10.5
20568,14.3
20569,15.8
20570,12.7
20571,10.1
20572,6.2
20573,6.8
20574,9.9
20575,12.7
20576,16.1
20577,17.4
20578,16.8
20579,16.3
20580,17.5
20581,17.6
20582,17.7
20583,16.2
20584,16.3
20585,18.8
20586,16.0
20587,12.1
20588,12.1
20589,17.6
20590,13.8
20591,13.6
20592,13.4
20593,12.8
20594,12.7
20595,16.2
20596,13.2
20597,11.8
20598,10.7
20599,11.3
20600,12.2
20601,11.9
20602,11.2
20603,9.5
20604,10.1
20605,9.6
20606,12.4
20607,11.0
20608,11.0
20609,10.5
20610,12.0
20611,14.3
20612,16.4
20613,17.7
20614,18.3
20615,20.0
20616,22.6
20617,23.8
20618,24.1
20619,21.9
20620,20.5
20621,15.4
20622,18.6
20623,21.1
20624,22.4
20625,22.7
20626,19.8
20627,16.7
20628,20.4
20629,24.3
20630,23.0
20631,21.2
20632,17.3
20633,17.8
20634,16.2
20635,20.8
20636,22.2
20637,22.6
20638,23.5
20639,25.4
20640,25.0
20641,23.3
20642,19.8
20643,22.6
20644,23.0
20645,24.7
20646,23.4
20647,24.1
20648,19.7
20649,18.9
20650,19.6
20651,21.7
20652,24.8
20653,25.7
20654,28.4
20655,26.6
20656,24.7
20657,25.0
20658,24.4
20659,24.6
20660,26.1
20661,27.6
20662,24.6
20663,21.7
20664,23.9
20665,22.0
20666,20.7
20667,18.0
20668,17.4
20669,18.2
20670,17.1
20671,18.4
20672,20.1
20673,19.4
20674,17.4
20675,15.6
20676,15.3
20677,16.4
20678,14.1
20679,16.3
20680,16.0
20681,17.7
20682,19.8
20683,19.5
20684,20.9
20685,17.8
20686,16.5
20687,15.7
20688,16.1
20689,17.6
20690,15.9
20691,14.8
20692,15.5
20693,14.9
20694,12.1
20695,13.0
20696,15.7
20697,17.8
20698,20.4
20699,18.8
20700,18.1
20701,16.7
20702,19.4
20703,18.9
20704,15.1
20705,13.7
20706,16.1
20707,17.7
20708,18.0
20709,18.1
20710,18.4
20711,20.4
20712,20.6
20713,19.9
20714,19.5
20715,17.4
20716,16.0
20717,16.5
20718,18.4
20719,17.6
20720,19.1
20721,18.9
20722,18.3
20723,15.5
20724,15.8
20725,17.6
20726,18.0
20727,15.9
20728,15.8
20729,13.8
20730,13.4
20731,12.3
20732,13.2
20733,13.2
20734,12.2
20735,13.1
20736,12.5
20737,12.9
20738,12.0
20739,12.4
20740,10.6
20741,9.7
20742,10.1
20743,7.4
20744,9.0
20745,10.4
20746,10.9
20747,13.6
20748,13.7
20749,15.4
20750,15.7
20751,12.1
20752,15.1
20753,15.3
20754,10.7
20755,11.7
20756,7.4
20757,11.3
20758,4.5
20759,0.5
20760,0.4
20761,5.0
20762,9.6
20763,10.9
20764,7.8
20765,6.4
20766,8.5
20767,5.6
20768,5.8
20769,6.3
20770,6.6
20771,9.7
20772,11.7
20773,12.0
20774,11.4
20775,10.6
20776,8.4
20777,5.9
20778,7.1
20779,4.5
20780,5.5
20781,9.9
20782,10.3
20783,11.0
20784,7.3
20785,6.1
20786,6.7
20787,5.7
20788,3.8
20789,4.5
20790,7.1
20791,7.7
20792,11.7
20793,10.6
20794,7.5
20795,9.8
20796,7.9
20797,3.5
20798,2.9
20799,5.0
20800,6.5
20801,8.4
20802,5.5
20803,6.6
20804,4.2
20805,3.1
20806,2.8
20807,4.5
20808,5.8
20809,5.5
20810,4.3
20811,3.2
20812,4.9
20813,1.1
20814,-0.8
20815,-0.3
20816,1.9
20817,3.0
20818,8.2
20819,7.7
20820,4.2
20821,5.0
20822,6.5
20823,6.9
20824,7.4
20825,5.9
20826,6.7
20827,10.6
20828,11.5
20829,6.3
20830,7.6
20831,11.0
20832,7.7
20833,3.4
20834,3.6
20835,7.1
20836,8.4
20837,6.6
20838,8.5
20839,5.1
20840,2.2
20841,-4.0
20842,-3.0
20843,-2.9
20844,-4.2
20845,0.2
20846,3.3
20847,4.5
20848,5.1
20849,6.3
20850,5.3
20851,6.4
20852,5.9
20853,5.2
20854,2.3
20855,1.1
20856,0.0
20857,-0.1
20858,0.8
20859,-2.8
20860,-2.2
20861,5.0
20862,6.1
20863,6.8
20864,4.3
20865,3.6
20866,4.2
20867,4.1
20868,3.8
20869,3.6
20870,5.0
20871,5.9
20872,-0.8
20873,2.4
20874,6.9
20875,5.7
20876,3.8
20877,7.2
20878,7.1
20879,5.6
20880,2.9
20881,5.0
20882,5.4
20883,7.8
20884,9.7
20885,6.0
20886,7.3
20887,6.1
20888,9.1
20889,11.4
20890,12.0
20891,7.3
20892,7.5
20893,7.8
20894,7.7
20895,7.0
20896,2.9
20897,2.0
20898,1.9
20899,1.2
20900,5.6
20901,10.7
20902,10.4
20903,10.1
20904,10.2
20905,10.7
20906,10.0
20907,8.6
20908,11.1
20909,11.4
20910,12.0
20911,5.9
20912,5.7
20913,6.9
20914,8.8
20915,7.7
20916,8.9
20917,10.8
20918,11.2
20919,11.8
20920,13.3
20921,15.6
20922,16.5
20923,16.0
20924,17.4
20925,14.1
20926,8.7
20927,10.6
20928,6.8
20929,6.9
20930,10.7
20931,15.5
20932,16.1
20933,17.4
20934,17.6
20935,19.5
20936,18.4
20937,10.6
20938,10.2
20939,9.4
20940,13.1
20941,14.3
20942,14.7
20943,16.4
20944,17.4
20945,12.8
20946,10.7
20947,11.9
20948,13.2
20949,12.6
20950,11.0
20951,15.4
20952,17.3
20953,11.1
20954,12.1
20955,10.4
20956,12.4
20957,17.3
20958,21.1
20959,23.5
20960,22.1
20961,17.6
20962,19.8
20963,22.7
20964,19.2
20965,18.4
20966,17.3
20967,17.6
20968,12.9
20969,14.9
20970,17.3
20971,16.8
20972,15.5
20973,16.2
20974,16.9
20975,20.2
20976,22.5
20977,23.9
20978,23.8
20979,22.7
20980,23.7
20981,22.1
20982,19.7
20983,22.4
20984,21.9
20985,17.8
20986,18.9
20987,17.7
20988,19.5
20989,21.8
20990,17.9
20991,17.1
20992,15.6
20993,18.2
20994,19.6
20995,14.9
20996,13.0
20997,14.2
20998,15.3
20999,16.1
21000,18.5
21001,18.2
21002,16.6
21003,14.5
21004,14.6
21005,16.0
21006,15.5
21007,16.9
21008,15.0
21009,13.6
21010,13.4
21011,14.4
21012,17.8
21013,23.3
21014,25.9
21015,28.7
21016,23.9
21017,22.6
21018,21.5
21019,21.9
21020,21.2
21021,16.2
21022,18.2
21023,17.7
21024,16.6
21025,20.5
21026,19.6
21027,16.3
21028,14.1
21029,13.3
21030,14.3
21031,15.6
21032,17.6
21033,16.6
21034,17.3
21035,20.1
21036,20.4
21037,22.2
21038,20.6
21039,22.6
21040,20.4
21041,18.6
21042,15.8
21043,18.0
21044,19.2
21045,21.7
21046,19.8
21047,15.7
21048,16.0
21049,18.7
21050,20.5
21051,18.3
21052,18.5
21053,20.2
21054,19.1
21055,18.9
21056,18.4
21057,14.6
21058,14.0
21059,12.3
21060,13.4
21061,14.3
21062,14.4
21063,15.7
21064,13.2
21065,9.2
21066,11.5
21067,12.0
21068,14.2
21069,14.9
21070,14.0
21071,11.5
21072,13.4
21073,13.7
21074,11.8
21075,13.8
21076,12.6
21077,13.9
21078,17.9
21079,11.9
21080,9.4
21081,12.2
21082,14.5
21083,15.1
21084,15.8
21085,16.9
21086,12.7
21087,11.9
21088,12.7
21089,13.4
21090,11.6
21091,12.7
21092,12.8
21093,11.9
21094,11.0
21095,10.9
21096,11.9
21097,9.6
21098,9.0
21099,9.0
21100,8.8
21101,7.9
21102,9.0
21103,11.2
21104,7.8
21105,6.7
21106,9.1
21107,11.8
21108,13.5
21109,8.7
21110,5.7
21111,4.9
21112,4.7
21113,2.9
21114,4.7
21115,6.7
21116,7.2
21117,7.6
21118,7.7
21119,5.2
21120,7.3
21121,7.9
21122,7.0
21123,9.5
21124,11.3
21125,10.9
21126,7.3
21127,3.0
21128,5.3
21129,6.0
21130,8.0
21131,4.9
21132,2.6
21133,1.2
21134,1.6
21135,1.4
21136,1.1
21137,1.5
21138,0.1
21139,5.0
21140,4.2
21141,0.7
21142,0.5
21143,1.3
21144,4.8
21145,5.3
21146,2.0
21147,3.3
21148,1.5
21149,0.0
21150,0.0
21151,1.6
21152,4.9
21153,6.2
21154,6.4
21155,6.6
21156,5.1
21157,7.4
21158,8.9
21159,8.9
21160,5.6
21161,5.1
21162,3.5
21163,3.7
21164,5.0
21165,3.4
21166,1.5
21167,-1.8
21168,-2.1
21169,0.1
21170,-1.3
21171,-1.3
21172,-3.1
21173,-5.4
21174,-5.5
21175,-3.4
21176,0.3
21177,-0.4
21178,-0.9
21179,0.2
21180,3.1
21181,2.0
21182,3.0
21183,1.2
21184,0.0
21185,-0.9
21186,-4.1
21187,-6.3
21188,-1.5
21189,0.8
21190,1.7
21191,3.6
21192,2.4
21193,3.4
21194,6.9
21195,3.8
21196,2.4
21197,2.7
21198,5.2
21199,6.4
21200,5.5
21201,6.2
21202,8.7
21203,8.0
21204,9.0
21205,2.8
21206,2.4
21207,6.7
21208,5.3
21209,7.6
21210,6.0
21211,5.5
21212,5.8
21213,3.8
21214,2.4
21215,5.3
21216,2.1
21217,0.4
21218,2.5
21219,5.1
21220,7.4
21221,4.5
21222,5.5
21223,7.1
21224,6.6
21225,4.8
21226,4.7
21227,3.8
21228,2.2
21229,-1.2
21230,-2.8
21231,-1.2
21232,3.0
21233,4.1
21234,4.8
21235,5.8
21236,9.4
21237,8.0
21238,8.3
21239,6.2
21240,9.0
21241,6.6
21242,5.8
21243,5.8
21244,6.1
21245,6.7
21246,5.6
21247,2.3
21248,0.8
21249,4.1
21250,7.6
21251,6.9
21252,7.0
21253,9.3
21254,9.1
21255,7.0
21256,5.9
21257,5.2
21258,6.0
21259,4.6
21260,3.1
21261,1.6
21262,0.8
21263,1.7
21264,3.3
21265,1.8
21266,-0.5
21267,0.7
21268,0.5
21269,1.4
21270,2.4
21271,6.2
21272,7.3
21273,9.1
21274,10.8
21275,10.7
21276,7.3
21277,7.7
21278,6.6
21279,6.2
21280,4.5
21281,3.6
21282,5.5
21283,3.6
21284,3.9
21285,5.7
21286,8.6
21287,10.0
21288,9.6
21289,6.9
21290,6.7
21291,4.8
21292,6.3
21293,6.3
21294,8.3
21295,11.1
21296,12.1
21297,11.2
21298,13.3
21299,11.0
21300,12.3
21301,14.5
21302,16.3
21303,13.7
21304,13.5
21305,12.7
21306,11.6
21307,12.4
21308,13.3
21309,15.1
21310,15.3
21311,16.6
21312,16.8
21313,16.6
21314,17.7
21315,18.3
21316,18.5
21317,14.9
21318,14.9
21319,16.6
21320,15.8
21321,15.7
21322,11.8
21323,11.1
21324,12.4
21325,12.6
21326,14.2
21327,15.5
21328,15.8
21329,16.2
21330,16.0
21331,15.2
21332,18.3
21333,19.8
21334,22.8
21335,23.8
21336,23.1
21337,24.1
21338,23.4
21339,21.6
21340,20.0
21341,19.4
21342,21.8
21343,22.1
21344,21.9
21345,21.4
21346,15.9
21347,14.4
21348,11.7
21349,12.3
21350,12.9
21351,13.4
21352,15.3
21353,18.8
21354,20.0
21355,17.9
21356,17.2
21357,22.5
21358,18.8
21359,15.6
21360,18.7
21361,20.2
21362,17.0
21363,15.7
21364,19.8
21365,19.2
21366,20.2
21367,23.7
21368,25.6
21369,16.1
21370,18.0
21371,20.6
21372,18.4
21373,17.0
21374,15.8
21375,15.6
21376,19.3
21377,19.1
21378,15.4
21379,15.8
21380,18.6
21381,17.1
21382,15.5
21383,15.9
21384,16.5
21385,15.7
21386,13.6
21387,15.4
21388,17.4
21389,19.7
21390,22.7
21391,23.5
21392,24.8
21393,25.4
21394,25.0
21395,21.1
21396,23.6
21397,24.2
21398,19.1
21399,21.1
21400,18.8
21401,18.1
21402,18.8
21403,24.5
21404,20.6
21405,16.7
21406,16.1
21407,19.9
21408,19.4
21409,20.4
21410,19.2
21411,14.4
21412,15.4
21413,18.0
21414,18.1
21415,21.1
21416,18.4
21417,18.9
21418,18.7
21419,15.2
21420,13.5
21421,15.2
21422,17.6
21423,19.0
21424,17.0
21425,17.3
21426,15.9
21427,17.2
21428,17.4
21429,17.9
21430,17.1
21431,13.6
21432,15.4
21433,19.0
21434,16.7
21435,15.6
21436,16.3
21437,17.6
21438,17.8
21439,13.8
21440,11.1
21441,10.6
21442,11.5
21443,9.1
21444,10.4
21445,11.1
21446,10.8
21447,11.8
21448,12.2
21449,11.2
21450,11.6
21451,12.5
21452,11.2
21453,11.0
21454,11.1
21455,11.7
21456,11.4
21457,9.8
21458,11.0
21459,10.3
21460,7.8
21461,6.0
21462,8.1
21463,10.8
21464,11.6
21465,10.9
21466,11.3
21467,10.7
21468,12.4
21469,11.2
21470,13.0
21471,14.0
21472,12.3
21473,10.8
21474,8.2
21475,7.9
21476,10.3
21477,10.7
21478,13.1
21479,9.0
21480,7.3
21481,6.3
21482,8.6
21483,10.2
21484,9.4
21485,6.1
21486,5.5
21487,3.4
21488,4.5
21489,5.5
21490,4.9
21491,7.3
21492,9.0
21493,9.7
21494,10.9
21495,10.6
21496,8.9
21497,9.1
21498,12.5
21499,11.5
21500,6.1
21501,5.1
21502,5.4
21503,9.5
21504,8.0
21505,3.6
21506,3.0
21507,6.8
21508,7.0
21509,1.3
21510,-0.5
21511,-0.1
21512,-1.6
21513,0.1
21514,2.2
21515,5.1
21516,2.2
21517,0.9
21518,-0.2
21519,1.7
21520,3.5
21521,0.5
21522,0.8
21523,4.2
21524,3.2
21525,3.7
21526,3.0
21527,0.0
21528,1.2
21529,1.2
21530,0.3
21531,1.5
21532,3.1
21533,2.6
21534,2.8
21535,2.8
21536,1.8
21537,2.6
21538,4.4
21539,5.1
21540,7.5
21541,3.8
21542,5.0
21543,0.3
21544,-2.5
21545,-1.2
21546,-4.0
21547,-4.4
21548,-4.8
21549,-5.7
21550,-3.4
21551,-3.1
21552,-5.4
21553,0.2
21554,-5.7
21555,-12.5
21556,-10.4
21557,-8.5
21558,-5.7
21559,-2.4
21560,-5.7
21561,-4.5
21562,-1.1
21563,-3.9
21564,1.1
21565,-0.4
21566,-0.5
21567,2.6
21568,2.3
21569,3.4
21570,-0.4
21571,-0.2
21572,-0.2
21573,2.2
21574,1.6
21575,-0.3
21576,0.2
21577,-2.5
21578,-3.1
21579,-1.4
21580,0.1
21581,-1.9
21582,0.6
21583,1.1
21584,0.7
21585,2.4
21586,2.1
21587,0.7
21588,1.5
21589,0.6
21590,2.1
21591,0.1
21592,-1.8
21593,-2.4
21594,-3.2
21595,-1.5
21596,0.0
21597,-2.6
21598,-3.7
21599,-2.2
21600,0.6
21601,-0.9
21602,2.2
21603,2.4
21604,1.2
21605,3.0
21606,5.2
21607,4.4
21608,4.3
21609,5.8
21610,6.2
21611,4.5
21612,3.5
21613,7.3
21614,4.4
21615,3.3
21616,3.6
21617,4.2
21618,4.9
21619,3.7
21620,4.1
21621,6.5
21622,7.7
21623,7.1
21624,6.6
21625,7.5
21626,4.9
21627,4.9
21628,2.3
21629,3.6
21630,6.2
21631,5.8
21632,1.2
21633,1.0
21634,4.7
21635,6.5
21636,5.6
21637,6.0
21638,6.5
21639,8.4
21640,9.7
21641,10.2
21642,13.1
21643,15.8
21644,11.0
21645,11.3
21646,14.9
21647,13.7
21648,13.7
21649,14.4
21650,14.6
21651,12.6
21652,13.0
21653,13.9
21654,15.1
21655,14.5
21656,13.4
21657,10.0
21658,9.3
21659,11.3
21660,12.4
21661,9.4
21662,8.6
21663,12.2
21664,14.6
21665,16.2
21666,18.1
21667,18.1
21668,14.8
21669,16.8
21670,14.8
21671,14.1
21672,14.8
21673,9.4
21674,8.5
21675,10.8
21676,13.4
21677,14.7
21678,12.8
21679,14.5
21680,11.4
21681,11.0
21682,12.2
21683,12.3
21684,14.4
21685,13.2
21686,16.8
21687,16.8
21688,17.7
21689,18.2
21690,15.9
21691,13.9
21692,14.2
21693,18.3
21694,17.3
21695,17.9
21696,13.7
21697,13.3
21698,13.0
21699,13.3
21700,16.0
21701,16.6
21702,18.3
21703,11.1
21704,9.7
21705,10.0
21706,11.0
21707,11.2
21708,14.4
21709,15.5
21710,16.6
21711,13.2
21712,12.0
21713,14.0
21714,16.0
21715,16.8
21716,14.4
21717,14.4
21718,17.5
21719,15.4
21720,14.1
21721,14.2
21722,14.3
21723,16.8
21724,18.8
21725,16.2
21726,18.7
21727,18.2
21728,17.4
21729,20.1
21730,22.1
21731,22.5
21732,22.1
21733,22.7
21734,22.3
21735,20.3
21736,20.2
21737,19.2
21738,16.6
21739,15.7
21740,14.0
21741,14.5
21742,16.3
21743,19.7
21744,21.4
21745,22.9
21746,22.5
21747,22.0
21748,17.1
21749,16.8
21750,15.6
21751,19.3
21752,21.0
21753,22.6
21754,17.4
21755,14.9
21756,16.6
21757,21.2
21758,19.4
21759,20.6
21760,19.7
21761,17.4
21762,19.8
21763,23.3
21764,17.3
21765,18.6
21766,19.8
21767,20.6
21768,22.1
21769,22.6
21770,21.3
21771,21.0
21772,18.1
21773,18.0
21774,18.0
21775,16.4
21776,20.9
21777,24.0
21778,21.9
21779,18.4
21780,20.4
21781,23.8
21782,19.2
21783,17.3
21784,17.9
21785,18.7
21786,21.8
21787,21.3
21788,22.4
21789,22.3
21790,16.3
21791,15.1
21792,17.7
21793,22.8
21794,19.1
21795,16.3
21796,15.9
21797,13.4
21798,13.9
21799,15.0
21800,18.2
21801,18.4
21802,16.7
21803,16.2
21804,15.0
21805,12.2
21806,14.7
21807,16.4
21808,16.9
21809,14.6
21810,13.9
21811,15.2
21812,17.2
21813,16.2
21814,16.8
21815,16.1
21816,14.6
21817,13.0
21818,13.3
21819,15.0
21820,13.7
21821,13.4
21822,9.5
21823,11.5
21824,8.2
21825,10.4
21826,12.5
21827,10.1
21828,11.3
21829,18.1
21830,11.7
21831,7.9
21832,7.7
21833,9.2
21834,7.4
21835,4.4
21836,4.2
21837,3.8
21838,3.5
21839,5.4
21840,5.6
21841,4.8
21842,3.9
21843,5.9
21844,5.9
21845,6.2
21846,7.1
21847,9.4
21848,9.4
21849,10.6
21850,9.8
21851,7.5
21852,3.3
21853,1.3
21854,1.3
21855,4.0
21856,3.9
21857,3.6
21858,7.0
21859,7.1
21860,4.5
21861,3.5
21862,4.8
21863,5.5
21864,4.0
21865,6.6
21866,7.8
21867,11.0
21868,10.0
21869,7.8
21870,10.0
21871,9.0
21872,10.4
21873,9.1
21874,10.9
21875,10.3
21876,9.3
21877,9.8
21878,11.7
21879,8.9
21880,7.5
21881,7.2
21882,8.6
21883,4.4
21884,5.1
21885,0.3
21886,2.2
21887,0.4
21888,1.8
21889,5.5
21890,5.6
21891,3.9
21892,4.7
21893,3.0
21894,2.9
21895,0.9
21896,-2.5
21897,-1.2
21898,-0.4
21899,-2.7
21900,-3.9
21901,-10.8
21902,-13.2
21903,-12.1
21904,-3.6
21905,-0.7
21906,0.1
21907,0.0
21908,2.9
21909,3.3
21910,0.6
21911,1.4
21912,-1.1
21913,-1.3
21914,-1.6
21915,-2.1
21916,-2.7
21917,-4.6
21918,-6.6
21919,-7.3
21920,-7.7
21921,-7.0
21922,-7.4
21923,-2.9
21924,-3.8
21925,-4.5
21926,-4.1
21927,-3.0
21928,-2.5
21929,-3.2
21930,-2.8
21931,-2.0
21932,0.0
21933,0.7
21934,-2.9
21935,-7.5
21936,-7.8
21937,-10.6
21938,-12.3
21939,-10.8
21940,-12.9
21941,-10.3
21942,0.1
21943,0.0
21944,-3.0
21945,-4.8
21946,-1.3
21947,-2.0
21948,0.6
21949,-0.5
21950,0.0
21951,-1.4
21952,-4.9
21953,-4.6
21954,-5.0
21955,-5.7
21956,-3.6
21957,-1.4
21958,-3.1
21959,-3.2
21960,-3.1
21961,-2.2
21962,-3.6
21963,0.8
21964,2.1
21965,1.4
21966,-0.7
21967,1.6
21968,2.5
21969,0.2
21970,5.0
21971,5.5
21972,5.0
21973,5.9
21974,4.1
21975,2.0
21976,0.9
21977,-1.6
21978,-2.4
21979,-2.3
21980,-2.0
21981,-1.1
21982,-1.7
21983,-0.8
21984,-3.0
21985,1.6
21986,3.2
21987,3.2
21988,0.4
21989,1.7
21990,5.1
21991,9.4
21992,11.4
21993,12.2
21994,10.1
21995,8.1
21996,9.6
21997,9.6
21998,12.8
21999,15.3
22000,7.3
22001,7.4
22002,7.4
22003,9.6
22004,9.5
22005,6.4
22006,6.3
22007,7.5
22008,10.0
22009,6.7
22010,8.1
22011,9.2
22012,11.3
22013,8.4
22014,7.7
22015,5.9
22016,8.9
22017,8.7
22018,7.3
22019,8.3
22020,7.6
22021,8.3
22022,13.1
22023,9.4
22024,8.6
22025,5.5
22026,6.1
22027,7.7
22028,10.7
22029,14.0
22030,11.8
22031,11.5
22032,14.0
22033,18.2
22034,18.2
22035,13.2
22036,11.5
22037,8.9
22038,7.6
22039,7.7
22040,6.8
22041,9.0
22042,10.0
22043,11.9
22044,8.9
22045,9.1
22046,12.5
22047,8.8
22048,8.9
22049,6.6
22050,10.9
22051,11.6
22052,10.1
22053,10.8
22054,13.9
22055,15.1
22056,15.0
22057,17.0
22058,15.0
22059,11.8
22060,10.9
22061,11.5
22062,12.6
22063,13.7
22064,14.0
22065,10.5
22066,9.7
22067,12.1
22068,17.1
22069,15.8
22070,19.0
22071,21.8
22072,18.2
22073,18.9
22074,22.8
22075,24.4
22076,23.5
22077,15.2
22078,12.9
22079,15.4
22080,15.4
22081,16.1
22082,18.4
22083,17.1
22084,12.9
22085,13.2
22086,13.4
22087,15.5
22088,16.9
22089,19.9
22090,21.1
22091,19.4
22092,19.5
22093,22.3
22094,24.4
22095,22.3
22096,22.5
22097,25.1
22098,26.3
22099,25.0
22100,24.3
22101,18.6
22102,18.2
22103,23.1
22104,26.7
22105,28.8
22106,29.0
22107,29.2
22108,23.4
22109,26.5
22110,24.8
22111,26.7
22112,23.0
22113,19.1
22114,20.6
22115,22.4
22116,25.9
22117,24.7
22118,18.0
22119,18.0
22120,17.6
22121,18.6
22122,20.6
22123,18.6
22124,17.5
22125,17.8
22126,20.2
22127,23.5
22128,21.2
22129,16.7
22130,17.9
22131,19.9
22132,18.6
22133,19.6
22134,20.2
22135,19.2
22136,20.6
22137,20.3
22138,18.4
22139,19.5
22140,16.3
22141,19.2
22142,18.3
22143,16.4
22144,16.6
22145,17.2
22146,19.2
22147,23.0
22148,23.1
22149,19.7
22150,18.8
22151,16.4
22152,15.0
22153,16.3
22154,13.2
22155,12.1
22156,12.0
22157,14.0
22158,13.5
22159,12.9
22160,12.5
22161,11.9
22162,12.3
22163,11.8
22164,12.7
22165,14.5
22166,14.0
22167,15.3
22168,16.2
22169,17.6
22170,14.8
22171,12.9
22172,13.9
22173,12.7
22174,11.8
22175,11.1
22176,11.3
22177,14.0
22178,14.2
22179,13.7
22180,15.7
22181,17.6
22182,12.5
22183,10.2
22184,12.5
22185,10.5
22186,9.3
22187,8.0
22188,7.2
22189,8.4
22190,11.6
22191,12.3
22192,13.4
22193,14.1
22194,13.5
22195,11.5
22196,9.1
22197,7.7
22198,5.3
22199,5.4
22200,6.9
22201,6.8
22202,8.5
22203,6.5
22204,5.8
22205,4.4
22206,4.9
22207,6.1
22208,4.5
22209,6.1
22210,6.1
22211,8.1
22212,4.7
22213,4.7
22214,6.3
22215,8.6
22216,8.7
22217,10.0
22218,7.5
22219,6.9
22220,7.7
22221,10.7
22222,12.7
22223,13.3
22224,7.7
22225,3.3
22226,2.7
22227,2.9
22228,4.9
22229,5.4
22230,8.5
22231,9.7
22232,12.9
22233,10.2
22234,5.3
22235,3.7
22236,5.4
22237,5.2
22238,5.8
22239,3.2
22240,4.0
22241,2.9
22242,0.5
22243,-0.8
22244,-1.1
22245,-3.0
22246,-3.1
22247,-1.6
22248,-4.4
22249,-9.0
22250,-10.0
22251,-8.4
22252,-7.0
22253,-1.4
22254,-0.2
22255,-3.3
22256,-2.4
22257,-1.8
22258,-2.5
22259,3.1
22260,0.3
22261,-3.8
22262,-2.4
22263,-3.9
22264,-5.0
22265,-4.0
22266,-8.0
22267,-10.2
22268,-6.0
22269,-8.1
22270,-3.7
22271,-0.1
22272,-0.8
22273,-5.4
22274,-7.7
22275,-3.8
22276,-6.8
22277,-9.3
22278,-9.7
22279,0.3
22280,2.0
22281,-0.3
22282,-2.5
22283,-2.5
22284,-6.6
22285,-0.2
22286,3.5
22287,6.1
22288,4.8
22289,0.7
22290,-0.2
22291,3.2
22292,4.7
22293,9.1
22294,7.7
22295,7.4
22296,4.2
22297,4.9
22298,2.4
22299,0.8
22300,-0.9
22301,-0.9
22302,0.3
22303,0.6
22304,1.8
22305,0.2
22306,-1.6
22307,-2.4
22308,-3.2
22309,-3.6
22310,-6.3
22311,-5.0
22312,-0.7
22313,1.1
22314,4.1
22315,9.2
22316,8.8
22317,7.3
22318,5.6
22319,0.9
22320,2.4
22321,4.2
22322,-0.6
22323,-0.2
22324,-0.5
22325,-1.5
22326,-0.6
22327,-1.5
22328,-2.0
22329,-2.7
22330,-4.4
22331,-6.3
22332,-8.6
22333,-9.3
22334,-5.9
22335,-4.9
22336,-2.4
22337,-0.2
22338,3.5
22339,0.5
22340,0.3
22341,0.7
22342,-0.2
22343,-0.5
22344,0.1
22345,-0.8
22346,1.8
22347,6.5
22348,7.3
22349,6.5
22350,6.7
22351,10.3
22352,8.8
22353,8.5
22354,4.6
22355,3.8
22356,3.1
22357,4.8
22358,2.5
22359,6.2
22360,8.9
22361,7.5
22362,9.0
22363,7.9
22364,4.5
22365,2.3
22366,4.2
22367,6.3
22368,10.0
22369,11.6
22370,13.7
22371,15.6
22372,16.2
22373,10.0
22374,10.3
22375,12.2
22376,13.7
22377,9.6
22378,9.5
22379,10.8
22380,14.3
22381,9.0
22382,5.5
22383,6.5
22384,8.9
22385,10.8
22386,12.6
22387,13.5
